system:index,construction_year,count,latitude,longitude,presence,zone,.geo
+1716929+643679,2023,4,28.911322959397417,77.11720058028439,0.5733593702316284,7374149610230366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11720058028439,28.911322959397417]}"
+1716929+643705,2023,18,28.912467063724556,77.11719059900345,0.6413281559944153,7374145315263094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11719059900345,28.912467063724556]}"
+1716930+643641,2023,8,28.909599316946014,77.11720619475491,0.7010156512260437,7374149610230327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11720619475491,28.909599316946014]}"
+1716930+643673,2023,1,28.911087151635336,77.1172454960486,0.5660156011581421,7374158200164953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1172454960486,28.911087151635336]}"
+1716930+643714,2023,1,28.912928697967782,77.1172454960486,0.5276562571525574,7374158200164994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1172454960486,28.912928697967782]}"
+1716930+643728,2023,1,28.913557518666664,77.1172454960486,0.5678906440734863,7374158200165008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1172454960486,28.913557518666664]}"
+1716931+643662,2023,3,28.910548162464863,77.1172904118128,0.4846875071525574,7374162495132236,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1172904118128,28.910548162464863]}"
+1716931+643681,2023,3,28.91143150582758,77.1172754398914,0.6150780916213989,7374162495132256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1172754398914,28.91143150582758]}"
+1716931+643694,2023,22,28.911826220119092,77.11737003521299,0.4821093678474426,7374166790099558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11737003521299,28.911826220119092]}"
+1716931+643729,2023,1,28.91360243443087,77.1172904118128,0.5678906440734863,7374162495132305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1172904118128,28.91360243443087]}"
+1716932+643624,2023,11,28.90880461416341,77.11728224531021,0.5885937809944153,7374158200164900,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11728224531021,28.90880461416341]}"
+1716932+643683,2023,1,28.911536309277395,77.11733532757701,0.583984375,7374166790099555,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11733532757701,28.911536309277395]}"
+1716932+643716,2023,2,28.913018529496192,77.1173128696949,0.5071874856948853,7374162495132292,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1173128696949,28.913018529496192]}"
+1716932+643719,2023,5,28.91315327678881,77.1172454960486,0.5611718893051147,7374149610230407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1172454960486,28.91315327678881]}"
+1716932+643733,2023,1,28.913782097487694,77.11733532757701,0.2526562511920929,7374166790099605,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11733532757701,28.913782097487694]}"
